22,3,405.75,311.2,101.44999999999999,50.400000000000034,1,1,1.0
23,1,210.0,250.67,92.83999999999997,40.74000000000004,1,1,1.0
23,3,385.86,312.6,106.03999999999996,53.5,1,1,1.0
24,1,210.0,250.7,92.83999999999997,40.74000000000001,1,1,1.0
24,3,367.37,315.39,106.04000000000002,53.5,1,1,1.0
25,1,210.0,250.73,92.83999999999997,40.74000000000004,1,1,1.0
25,3,348.88,318.53,109.22000000000003,55.57000000000005,1,1,1.0
26,1,210.0,250.76,92.83999999999997,40.73000000000002,1,1,1.0
26,3,327.64,322.39,111.16000000000003,55.56999999999999,1,1,1.0
27,1,210.0,250.78,92.83999999999997,40.73999999999998,1,1,1.0
27,3,307.85,326.25,114.54999999999995,55.56999999999999,1,1,1.0
28,1,210.0,250.81,92.83999999999997,40.74000000000001,1,1,1.0
28,3,288.07,330.59,114.54000000000002,55.57000000000005,1,1,1.0
29,1,210.0,250.84,92.83999999999997,40.72999999999999,1,1,1.0
29,3,267.8,334.94,116.5,55.56999999999999,1,1,1.0
30,1,210.0,250.86,92.83999999999997,40.74000000000001,1,1,1.0
30,3,244.63,336.38,123.26999999999998,58.920000000000016,1,1,1.0
31,1,210.0,250.89,92.83999999999997,40.74000000000001,1,1,1.0
31,3,224.33,339.88,123.27000000000001,58.920000000000016,1,1,1.0
32,1,210.0,250.92,92.83999999999997,40.74000000000004,1,1,1.0
32,3,200.74,343.96,125.56,62.44,1,1,1.0
33,1,210.0,250.95,92.83999999999997,40.73000000000002,1,1,1.0
33,3,174.82,348.91,133.18,62.44,1,1,1.0
34,1,210.0,250.97,92.83999999999997,40.73999999999998,1,1,1.0
34,3,149.2,351.83,139.0,62.43000000000001,1,1,1.0
35,1,210.0,251.0,92.83999999999997,40.74000000000001,1,1,1.0
35,3,122.99,356.49,141.61,66.50999999999999,1,1,1.0
36,1,210.0,251.03,92.83999999999997,40.73999999999998,1,1,1.0
36,3,101.41,359.47,141.61,66.51999999999998,1,1,1.0
37,1,210.0,251.06,92.83999999999997,40.73000000000002,1,1,1.0
37,3,76.51,365.12,143.58999999999997,66.50999999999999,1,1,1.0
38,1,210.0,251.08,92.83999999999997,40.73999999999998,1,1,1.0
38,3,45.94,371.23,151.16,66.51999999999998,1,1,1.0
39,1,210.0,251.11,92.83999999999997,40.74000000000001,1,1,1.0
39,3,16.77,374.99,155.42999999999998,66.51999999999998,1,1,1.0
40,1,210.0,251.14,92.83999999999997,40.73000000000002,1,1,1.0
40,3,1.58,379.04,155.42999999999998,70.56,1,1,1.0
41,1,210.0,251.17,92.83999999999997,40.72999999999999,1,1,1.0
41,3,1.58,382.1,125.02,76.0,1,1,1.0
42,1,210.0,251.19,92.83999999999997,40.74000000000001,1,1,1.0
42,3,1.58,382.1,99.52,76.0,1,1,1.0
43,1,210.0,251.22,92.83999999999997,40.73999999999998,1,1,1.0
43,3,1.58,389.0,78.32000000000001,69.10000000000002,1,1,1.0
44,1,210.0,251.25,92.83999999999997,40.73000000000002,1,1,1.0
44,3,1.58,400.1,49.120000000000005,58.0,1,1,1.0
45,1,210.0,251.27,92.83999999999997,40.73999999999998,1,1,1.0
45,3,1.58,400.1,22.619999999999997,58.0,1,1,1.0
46,1,210.0,251.3,92.83999999999997,40.74000000000001,1,1,1.0
47,1,210.0,251.33,92.83999999999997,40.73999999999998,1,1,1.0
48,1,210.0,251.36,92.83999999999997,40.72999999999996,1,1,1.0
49,1,210.0,251.38,92.83999999999997,40.74000000000001,1,1,1.0
50,1,210.0,251.41,92.83999999999997,40.73999999999998,1,1,1.0
51,1,210.0,251.44,92.83999999999997,40.73000000000002,1,1,1.0
52,1,210.0,251.47,92.83999999999997,40.72999999999999,1,1,1.0
53,1,210.0,251.49,92.83999999999997,40.74000000000001,1,1,1.0
54,1,210.0,251.52,92.83999999999997,40.73999999999998,1,1,1.0
54,4,938.07,227.45,21.18999999999994,59.31999999999999,1,1,1.0
55,1,210.0,251.55,92.83999999999997,40.72999999999996,1,1,1.0
55,4,933.58,227.45,25.67999999999995,60.389999999999986,1,1,1.0
56,1,210.0,251.57,92.83999999999997,40.74000000000001,1,1,1.0
56,4,929.1,227.45,30.159999999999968,61.44999999999999,1,1,1.0
57,1,210.0,251.6,92.83999999999997,40.73999999999998,1,1,1.0
57,4,925.4,227.45,33.860000000000014,61.44999999999999,1,1,1.0
58,1,210.0,251.63,92.83999999999997,40.74000000000001,1,1,1.0
58,4,921.7,227.45,37.559999999999945,61.44999999999999,1,1,1.0
59,1,210.0,251.66,92.83999999999997,40.72999999999999,1,1,1.0
59,4,915.8,226.4,43.460000000000036,65.9,1,1,1.0
60,1,210.0,251.68,92.83999999999997,40.74000000000001,1,1,1.0
60,4,911.15,226.4,48.110000000000014,67.9,1,1,1.0
61,1,210.0,251.71,92.83999999999997,40.73999999999998,1,1,1.0
61,4,906.5,226.4,52.75999999999999,69.9,1,1,1.0
62,1,210.0,251.74,92.83999999999997,40.73000000000002,1,1,1.0
62,4,901.7,226.4,57.559999999999945,69.9,1,1,1.0
63,1,210.0,251.77,92.83999999999997,40.72999999999999,1,1,1.0
63,4,894.3,226.4,64.96000000000004,69.9,1,1,1.0
64,1,210.0,251.79,92.83999999999997,40.73999999999998,1,1,1.0
64,4,888.6,226.4,70.65999999999997,69.9,1,1,1.0
65,1,210.0,251.82,92.83999999999997,40.74000000000001,1,1,1.0
65,4,882.7,226.4,76.55999999999995,73.29999999999998,1,1,1.0
66,1,210.0,251.85,92.83999999999997,40.72999999999999,1,1,1.0
66,4,875.1,226.4,84.15999999999997,78.4,1,1,1.0
67,1,210.0,251.87,92.83999999999997,40.74000000000001,1,1,1.0
67,4,867.5,226.4,91.75999999999999,82.1,1,1,1.0
68,1,210.0,251.9,92.83999999999997,40.73999999999998,1,1,1.0
68,4,860.7,226.4,98.55999999999995,82.1,1,1,1.0
69,1,210.0,251.93,92.83999999999997,40.74000000000001,1,1,1.0
69,4,854.2,226.4,105.05999999999995,83.79999999999998,1,1,1.0
70,1,210.0,251.96,92.83999999999997,40.72999999999999,1,1,1.0
70,4,849.1,226.4,110.15999999999997,83.79999999999998,1,1,1.0
71,1,210.0,251.98,92.83999999999997,40.74000000000004,1,1,1.0
71,4,841.2,226.4,118.05999999999995,83.79999999999998,1,1,1.0
72,1,210.0,252.01,92.83999999999997,40.74000000000001,1,1,1.0
72,4,833.8,228.3,125.46000000000004,81.89999999999998,1,1,1.0
73,1,210.0,252.04,92.83999999999997,40.73999999999998,1,1,1.0
73,4,830.1,229.28,129.14999999999998,83.79999999999998,1,1,1.0
74,1,210.0,252.07,92.83999999999997,40.73000000000002,1,1,1.0
74,4,823.3,229.8,135.95000000000005,86.09999999999997,1,1,1.0
75,1,210.0,252.09,92.83999999999997,40.73999999999998,1,1,1.0
75,4,816.5,229.3,142.75,88.30000000000001,1,1,1.0
76,1,210.0,252.12,92.83999999999997,40.74000000000001,1,1,1.0
76,4,807.85,231.4,151.39999999999998,88.35,1,1,1.0
77,1,210.0,252.15,92.83999999999997,40.72999999999999,1,1,1.0
77,4,799.2,232.6,160.04999999999995,89.29999999999998,1,1,1.0
78,1,210.0,252.17,92.83999999999997,40.74000000000004,1,1,1.0
78,4,788.7,234.5,170.55999999999995,87.39999999999998,1,1,1.0
79,1,210.0,252.2,92.83999999999997,40.74000000000001,1,1,1.0
79,4,788.7,234.5,166.19999999999993,87.39999999999998,1,1,1.0
80,1,210.0,252.23,92.83999999999997,40.74000000000004,1,1,1.0
80,4,773.8,235.5,175.30000000000007,93.10000000000002,1,1,1.0
81,1,210.0,252.26,92.83999999999997,40.73000000000002,1,1,1.0
81,4,769.0,236.9,174.79999999999995,95.1,1,1,1.0
82,1,210.0,252.28,92.83999999999997,40.73999999999998,1,1,1.0
82,4,758.5,236.9,176.70000000000005,96.99999999999997,1,1,1.0
83,1,210.0,252.31,92.83999999999997,40.74000000000001,1,1,1.0
83,4,750.8,236.9,180.60000000000002,96.99999999999997,1,1,1.0
84,1,210.0,252.34,92.83999999999997,40.73999999999998,1,1,1.0
84,4,744.3,238.8,181.30000000000007,95.09999999999997,1,1,1.0
85,1,210.0,252.37,92.83999999999997,40.73000000000002,1,1,1.0
85,4,736.1,238.8,182.60000000000002,98.5,1,1,1.0
86,1,210.0,252.39,92.83999999999997,40.74000000000001,1,1,1.0
86,4,727.5,238.8,186.39999999999998,101.30000000000001,1,1,1.0
87,1,210.0,252.42,92.83999999999997,40.74000000000004,1,1,1.0
87,4,719.3,241.9,187.80000000000007,98.20000000000002,1,1,1.0
88,1,210.0,252.45,92.83999999999997,40.73000000000002,1,1,1.0
88,4,708.7,245.3,193.5999999999999,98.19999999999999,1,1,1.0
88,5,675.25,265.75,33.549999999999955,27.379999999999995,1,1,0.0
89,1,210.0,252.47,92.83999999999997,40.73999999999998,1,1,1.0
89,4,697.2,245.3,199.29999999999995,98.19999999999999,1,1,1.0
89,5,665.3,265.75,43.5,27.379999999999995,1,1,0.0
90,1,210.0,252.5,92.83999999999997,40.74000000000001,1,1,1.0
90,4,688.0,245.3,201.60000000000002,98.19999999999999,1,1,1.0
90,5,651.95,266.43,43.5,27.389999999999986,1,1,0.0
91,1,210.0,252.53,92.83999999999997,40.73999999999998,1,1,1.0
91,4,675.9,245.3,205.10000000000002,98.19999999999999,1,1,1.0
91,5,642.21,266.43,38.289999999999964,27.389999999999986,1,1,0.0
92,1,210.0,252.56,92.83999999999997,40.73000000000002,1,1,1.0
92,4,667.2,245.3,205.5,98.19999999999999,1,1,1.0
92,5,629.0,266.78,43.5,27.380000000000052,1,1,0.0
93,1,210.0,252.58,92.83999999999997,40.73999999999998,1,1,1.0
93,4,657.5,245.3,207.60000000000002,110.0,1,1,1.0
93,5,617.18,267.13,43.5,27.379999999999995,1,1,0.0
94,1,210.0,252.61,92.83999999999997,40.74000000000001,1,1,1.0
94,4,645.3,246.34,211.46000000000004,109.99999999999997,1,1,1.0
94,5,606.05,265.74,43.5,30.45999999999998,1,1,0.0
95,1,210.0,252.64,92.83999999999997,40.74000000000001,1,1,1.0
95,4,632.4,246.34,224.36,117.26000000000002,1,1,1.0
95,5,594.23,265.74,50.069999999999936,30.45999999999998,1,1,0.0
96,1,210.0,252.67,92.83999999999997,40.72999999999999,1,1,1.0
96,4,621.3,246.34,219.80000000000007,117.26000000000002,1,1,1.0
96,5,582.75,265.04,53.950000000000045,34.65999999999997,1,1,0.0
97,1,210.0,252.69,92.83999999999997,40.74000000000001,1,1,1.0
97,4,606.9,248.84,228.58000000000004,122.85999999999999,1,1,1.0
97,5,565.9,268.2,67.10000000000002,30.879999999999995,1,1,0.0
98,1,210.0,252.72,92.83999999999997,40.73999999999998,1,1,1.0
98,4,598.79,250.71,228.58000000000004,122.85999999999999,1,1,1.0
98,5,553.42,269.45,74.58000000000004,30.870000000000005,1,1,0.0
99,1,210.0,252.75,92.83999999999997,40.73000000000002,1,1,1.0
99,4,588.81,253.21,228.58000000000004,122.85,1,1,1.0
99,5,540.94,270.07,74.57999999999993,30.879999999999995,1,1,0.0
100,1,210.0,252.77,92.83999999999997,40.73999999999998,1,1,1.0
100,4,566.96,253.83,245.43999999999994,122.85999999999999,1,1,1.0
100,5,526.58,269.45,74.57999999999993,30.870000000000005,1,1,0.0
101,1,210.0,252.8,92.83999999999997,40.74000000000001,1,1,1.0
101,4,551.99,253.83,246.71000000000004,122.85999999999999,1,1,1.0
101,5,516.6,269.45,74.57999999999993,30.870000000000005,1,1,0.0
102,1,210.0,252.83,92.83999999999997,40.73999999999998,1,1,1.0
102,4,546.99,255.7,246.72000000000003,122.86000000000001,1,1,1.0
102,5,500.37,270.7,86.42999999999995,30.870000000000005,1,1,0.0
103,1,210.0,252.86,92.83999999999997,40.72999999999996,1,1,1.0
103,4,527.6,260.7,257.4,127.19999999999999,1,1,1.0
103,5,492.26,271.32,86.43000000000006,30.879999999999995,1,1,0.0
104,1,210.0,252.88,92.83999999999997,40.74000000000001,1,1,1.0
104,4,518.86,260.08,257.4,127.19999999999999,1,1,1.0
104,5,473.54,270.7,86.42000000000002,30.870000000000005,1,1,0.0
105,1,210.0,252.91,92.83999999999997,40.73999999999998,1,1,1.0
105,4,505.1,260.08,262.4,135.92000000000002,1,1,1.0
105,5,460.43,271.94,86.43,35.25999999999999,1,1,0.0
105,6,946.12,224.77,13.879999999999995,39.59,1,1,1.0
105,7,702.64,253.93,62.110000000000014,13.810000000000002,1,1,0.0
106,1,210.0,252.94,92.83999999999997,40.74000000000001,1,1,1.0
106,4,493.87,260.08,262.4,141.52000000000004,1,1,1.0
106,5,444.83,272.57,86.43,35.25,1,1,1.0
106,6,944.96,220.19,15.039999999999964,44.170000000000016,1,1,1.0
106,7,690.57,253.93,62.09999999999991,13.800000000000011,1,1,0.0
107,1,210.0,252.97,92.83999999999997,40.72999999999999,1,1,1.0
107,4,477.64,259.45,271.76,146.55,1,1,1.0
107,5,432.35,273.19,91.44999999999993,35.25999999999999,1,1,1.0
107,6,943.8,215.6,16.200000000000045,48.76000000000002,1,1,1.0
107,7,673.89,254.51,69.00999999999999,13.800000000000011,1,1,0.0
108,1,210.0,252.99,92.83999999999997,40.74000000000001,1,1,1.0
108,4,465.78,259.45,271.76,146.55,1,1,1.0
108,5,419.24,274.44,91.44999999999999,35.25999999999999,1,1,1.0
108,6,936.9,215.6,23.100000000000023,48.76000000000002,1,1,1.0
108,7,660.67,254.51,69.0,13.800000000000011,1,1,0.0
109,1,210.0,253.02,92.83999999999997,40.73999999999998,1,1,1.0
109,4,443.3,267.56,287.37999999999994,152.83999999999997,1,1,1.0
109,5,403.64,274.44,91.44999999999999,35.25999999999999,1,1,1.0
109,6,932.9,211.0,27.100000000000023,56.80000000000001,1,1,1.0
109,7,649.16,255.08,69.00999999999999,13.799999999999983,1,1,0.0
110,1,210.0,253.05,92.83999999999997,40.72999999999996,1,1,1.0
110,4,430.2,267.56,289.24000000000007,155.93,1,1,1.0
110,5,387.4,275.07,104.60000000000002,35.25,1,1,1.0
110,6,926.0,211.0,34.0,56.80000000000001,1,1,1.0
110,7,637.09,257.38,69.00999999999999,13.800000000000011,1,1,0.0
111,1,210.0,253.08,92.83999999999997,40.72999999999999,1,1,1.0
111,4,407.73,272.6,302.97,153.38,1,1,1.0
111,5,373.67,279.43,104.59999999999997,35.25999999999999,1,1,1.0
111,6,922.0,211.0,38.0,56.80000000000001,1,1,1.0
111,7,617.5,257.96,75.89999999999998,20.74000000000001,1,1,0.0
112,1,210.0,253.1,92.83999999999997,40.73999999999998,1,1,1.0
112,4,396.5,272.6,305.5,159.0,1,1,1.0
112,5,362.44,280.06,104.60000000000002,35.25,1,1,1.0
112,6,918.5,211.0,41.5,56.80000000000001,1,1,1.0
112,7,599.1,257.4,93.10000000000002,23.02000000000004,1,1,0.0
113,1,210.0,253.13,92.83999999999997,40.74000000000001,1,1,1.0
113,4,380.3,272.6,306.71999999999997,159.0,1,1,1.0
113,5,346.21,279.43,104.60000000000002,35.25999999999999,1,1,1.0
113,6,912.7,211.0,47.299999999999955,56.80000000000001,1,1,1.0
113,7,581.85,259.7,93.10000000000002,23.02000000000004,1,1,0.0
114,1,210.0,253.16,92.83999999999997,40.72999999999999,1,1,1.0
114,4,365.92,276.6,310.18,162.5,1,1,1.0
114,5,329.5,279.43,109.80000000000001,35.25999999999999,1,1,1.0
114,6,908.1,214.3,51.89999999999998,53.5,1,1,1.0
114,7,572.07,259.12,93.09999999999991,23.029999999999973,1,1,0.0
115,1,210.0,253.18,92.83999999999997,40.74000000000001,1,1,1.0
115,4,346.37,280.05,319.92999999999995,162.45,1,1,1.0
115,5,313.97,279.43,109.79999999999995,35.25999999999999,1,1,1.0
115,6,903.8,214.1,56.200000000000045,53.70000000000002,1,1,1.0
115,7,558.84,259.12,93.11000000000001,23.029999999999973,1,1,0.0
116,1,210.0,253.21,92.83999999999997,40.73999999999998,1,1,1.0
116,4,324.9,280.05,329.57000000000005,162.45,1,1,1.0
116,5,297.87,278.86,109.80000000000001,35.25,1,1,1.0
116,6,901.2,214.3,58.799999999999955,53.5,1,1,1.0
116,7,550.22,258.0,93.10000000000002,27.019999999999982,1,1,0.0
117,1,210.0,253.24,92.83999999999997,40.74000000000001,1,1,1.0
117,4,302.4,282.46,339.20000000000005,162.45000000000005,1,1,1.0
117,5,285.02,279.66,109.80000000000001,35.25999999999999,1,1,1.0
117,6,894.8,214.3,65.20000000000005,53.5,1,1,1.0
117,7,530.94,258.8,93.09999999999991,27.029999999999973,1,1,0.0
118,1,210.0,253.27,92.83999999999997,40.72999999999999,1,1,1.0
118,4,281.51,283.26,352.09000000000003,176.94,1,1,1.0
118,5,273.77,279.66,109.80000000000001,35.25999999999999,1,1,1.0
118,6,890.3,214.3,69.70000000000005,54.19999999999999,1,1,1.0
118,7,516.81,260.22,93.10000000000002,27.019999999999982,1,1,0.0
119,1,210.0,253.29,92.83999999999997,40.73999999999998,1,1,1.0
119,4,263.5,284.27,356.1,176.93,1,1,1.0
119,5,255.75,282.66,109.80000000000001,35.25999999999999,1,1,1.0
119,6,883.3,214.3,76.70000000000005,54.19999999999999,1,1,1.0
119,7,497.8,260.22,103.09999999999997,30.97999999999996,1,1,0.0
120,1,210.0,253.32,92.83999999999997,40.74000000000001,1,1,1.0
120,4,235.48,288.27,380.12,176.93,1,1,1.0
120,5,235.73,282.66,109.79999999999998,35.25999999999999,1,1,1.0
120,6,879.3,214.3,76.70000000000005,54.19999999999999,1,1,1.0
120,7,482.79,263.22,103.09999999999997,30.97999999999996,1,1,0.0
121,1,210.0,253.35,92.83999999999997,40.72999999999999,1,1,1.0
121,4,220.46,290.27,372.14,184.93,1,1,1.0
121,5,221.72,283.67,109.79999999999998,35.25,1,1,1.0
121,6,875.29,216.3,76.70000000000005,54.19999999999999,1,1,1.0
121,7,467.77,263.22,103.10000000000002,30.97999999999996,1,1,0.0
122,1,210.0,253.38,92.83999999999997,40.73000000000002,1,1,1.0
122,4,197.4,290.27,386.19000000000005,192.93,1,1,1.0
122,5,206.71,286.67,109.79999999999998,35.25,1,1,1.0
122,6,869.95,218.08,76.69999999999993,54.19999999999996,1,1,1.0
122,7,452.76,265.22,103.10000000000002,34.67999999999995,1,1,0.0
123,1,210.0,253.4,92.83999999999997,40.73999999999998,1,1,1.0
123,4,169.04,298.87,395.6600000000001,192.92000000000002,1,1,1.0
123,5,188.66,288.39,113.25000000000003,35.25,1,1,1.0
123,6,864.8,218.08,76.70000000000005,54.19999999999996,1,1,1.0
123,7,437.29,265.22,107.41000000000003,34.67999999999995,1,1,0.0
124,1,210.0,253.43,92.83999999999997,40.74000000000001,1,1,1.0
124,4,152.71,304.88,403.39,196.32,1,1,1.0
124,5,170.61,290.11,116.70999999999998,35.25,1,1,1.0
124,6,859.64,218.94,76.70000000000005,54.19999999999999,1,1,1.0
124,7,426.12,266.94,107.40999999999997,34.68000000000001,1,1,1.0
125,1,210.0,253.46,92.83999999999997,40.72999999999999,1,1,1.0
125,4,128.64,307.46,411.96000000000004,196.32,1,1,1.0
125,5,155.14,291.82,120.16000000000003,35.25999999999999,1,1,1.0
125,6,851.04,218.08,76.70000000000005,54.19999999999996,1,1,1.0
125,7,408.9,269.52,109.15999999999997,34.68000000000001,1,1,1.0
126,1,210.0,253.48,92.83999999999997,40.74000000000004,1,1,1.0
126,4,99.42,306.6,433.47999999999996,200.62,1,1,1.0
126,5,135.37,294.4,120.16,35.26000000000005,1,1,1.0
126,6,850.19,218.08,76.69999999999993,54.19999999999996,1,1,1.0
126,7,392.57,270.38,109.16000000000003,34.68000000000001,1,1,1.0
127,1,210.0,253.51,92.83999999999997,40.74000000000001,1,1,1.0
127,4,77.07,309.2,433.48,207.50000000000006,1,1,1.0
127,5,117.32,296.12,120.16,35.25999999999999,1,1,1.0
127,6,845.89,218.08,76.70000000000005,54.19999999999996,1,1,1.0
127,7,383.12,270.38,109.14999999999998,34.68000000000001,1,1,1.0
128,1,210.0,253.51,92.83999999999997,40.74000000000001,1,1,1.0
128,4,41.8,309.2,459.3,218.7,1,1,1.0
128,5,98.41,296.12,120.16,35.25999999999999,1,1,1.0
128,6,834.7,218.94,81.00999999999999,54.19999999999999,1,1,1.0
128,7,367.6,270.38,111.77999999999997,34.68000000000001,1,1,1.0
129,1,210.0,253.51,92.83999999999997,40.74000000000001,1,1,1.0
129,4,16.87,311.78,467.93,218.70000000000005,1,1,1.0
129,5,80.36,296.12,120.16000000000001,35.25999999999999,1,1,1.0
129,6,829.54,218.94,81.00999999999999,54.19999999999999,1,1,1.0
129,7,350.41,272.1,111.77999999999997,34.67999999999995,1,1,1.0
130,1,210.0,253.51,92.83999999999997,40.74000000000001,1,1,1.0
130,4,0.0,313.24,466.86,221.65999999999997,1,1,1.0
130,5,67.24,296.12,120.16000000000001,45.48000000000002,1,1,1.0
130,6,825.17,220.4,81.00999999999999,54.20000000000002,1,1,1.0
130,7,340.2,273.56,111.78000000000003,34.670000000000016,1,1,1.0
131,1,210.0,253.51,92.83999999999997,40.74000000000001,1,1,1.0
131,4,0.0,313.24,455.2,221.65999999999997,1,1,1.0
131,5,38.0,296.9,133.1,45.48000000000002,1,1,1.0
131,6,820.51,220.4,81.00999999999999,54.20000000000002,1,1,1.0
131,7,321.58,276.66,111.77000000000004,34.67999999999995,1,1,1.0
132,1,210.0,253.51,92.83999999999997,40.74000000000001,1,1,1.0
132,4,0.0,313.24,434.2,222.46000000000004,1,1,1.0
132,5,19.2,296.9,137.20000000000002,45.48000000000002,1,1,1.0
132,6,808.9,221.95,86.42000000000007,57.35000000000002,1,1,1.0
132,7,303.73,275.11,118.76999999999998,34.68000000000001,1,1,1.0
133,1,210.0,253.51,92.83999999999997,40.74000000000001,1,1,1.0
133,4,0.0,322.5,419.5,214.70000000000005,1,1,1.0
133,5,5.0,296.9,133.5,45.48000000000002,1,1,1.0
133,6,804.24,221.95,86.41999999999996,57.35000000000002,1,1,1.0
133,7,285.1,274.33,124.97999999999996,45.56999999999999,1,1,1.0
134,1,210.0,253.51,92.83999999999997,40.74000000000001,1,1,1.0
134,4,0.0,329.5,401.6,207.70000000000005,1,1,1.0
134,5,5.0,300.8,111.8,41.579999999999984,1,1,1.0
134,6,796.48,221.95,86.41999999999996,57.35000000000002,1,1,1.0
134,7,271.13,275.88,124.98000000000002,45.56999999999999,1,1,1.0
135,1,210.0,253.51,92.83999999999997,40.74000000000001,1,1,1.0
135,4,0.0,334.2,384.5,203.00000000000006,1,1,1.0
135,5,1.1,300.8,101.7,41.579999999999984,1,1,1.0
135,6,788.72,222.73,86.41999999999996,57.349999999999994,1,1,1.0
135,7,256.38,275.88,121.92000000000002,45.56999999999999,1,1,1.0
136,1,210.0,253.51,92.83999999999997,40.74000000000001,1,1,1.0
136,4,0.0,334.2,367.7,203.00000000000006,1,1,1.0
136,5,1.1,300.8,86.2,41.579999999999984,1,1,1.0
136,6,782.27,222.73,86.42000000000007,57.349999999999994,1,1,1.0
136,7,239.61,275.88,121.91999999999996,45.56999999999999,1,1,1.0
137,1,210.0,253.51,92.83999999999997,40.74000000000001,1,1,1.0
137,4,0.0,334.2,350.9,203.00000000000006,1,1,1.0
137,5,1.1,300.8,59.1,41.579999999999984,1,1,1.0
137,6,774.5,222.73,94.19000000000005,57.349999999999994,1,1,1.0
137,7,224.13,275.88,121.92000000000002,45.56999999999999,1,1,1.0
137,8,697.38,512.13,125.13,27.090000000000032,1,1,1.0
138,1,210.0,253.51,92.83999999999997,40.74000000000001,1,1,1.0
138,4,0.0,338.05,331.55,199.15000000000003,1,1,1.0
138,5,1.1,307.25,43.6,41.56999999999999,1,1,1.0
138,6,765.47,224.02,94.18999999999994,57.349999999999994,1,1,1.0
138,7,204.8,275.88,130.89999999999998,45.56999999999999,1,1,1.0
138,8,697.38,508.3,145.72000000000003,30.920000000000016,1,1,1.0
139,1,210.0,253.51,92.83999999999997,40.74000000000001,1,1,1.0
139,4,0.0,341.9,312.2,195.30000000000007,1,1,1.0
